t,stock_SPYUS_o,delta-1,Stochastic (0)-1,Stochastic (1)-1,Stochastic (2)-1,Stochastic (3)-1,Stochastic (4)-1,Stochastic (5)-1,Stochastic (6)-1,Stochastic (7)-1,Stochastic (8)-1,Stochastic (9)-1,Stochastic (10)-1,Stochastic (11)-1,Stochastic (12)-1,Stochastic (13)-1,Stochastic (14)-1,Stochastic (15)-1,Stochastic (16)-1,Stochastic (17)-1,Stochastic (18)-1,Stochastic (19)-1,RSI (0)-1,RSI (1)-1,RSI (2)-1,RSI (3)-1,RSI (4)-1,RSI (5)-1,RSI (6)-1,RSI (7)-1,RSI (8)-1,RSI (9)-1,RSI (10)-1,RSI (11)-1,RSI (12)-1,RSI (13)-1,RSI (14)-1,RSI (15)-1,RSI (16)-1,RSI (17)-1,RSI (18)-1,RSI (19)-1,divide,o
1566943200,1165.3141,0.3161582471386737,,-0.8581856715695122,-0.11182974214058716,0.169720390398318,0.169720390398318,-0.26006841314867757,-0.2850032247662101,-0.32425463827193535,-0.32425463827193535,-0.32638462706972615,-0.32638462706972615,-0.34740054996361647,-0.40743853778867367,-0.42413999090968546,-0.42413999090968546,-0.42413999090968546,-0.42413999090968546,-0.42413999090968546,-0.42413999090968546,-0.42413999090968546,-0.18186917984967377,0.2873283269061675,-0.005925470745729244,0.23971787652744503,-0.1783151536138241,-0.24729592626348085,-0.20184768735185077,-0.19820838042613653,-0.21706794572964627,-0.1400517448097467,-0.17636270528409537,-0.19720260029961567,-0.2287575548536681,-0.1517514341254188,-0.06509380372620166,-0.06049979616344747,-0.04406533030496118,-0.0006792670986270899,-0.014627855480963015,0.015933198350090105,-0.01059546733961087,1165.3141
1566946800,1167.13,0.38614161515488377,,,-0.13655598728364826,-0.12228461806765523,0.15125560538117067,-0.22209963461368176,-0.29628990648178644,-0.33492171130328985,-0.33492171130328985,-0.33701807686465335,-0.33701807686465335,-0.3554256058378452,-0.40449804610749884,-0.43323030972015286,-0.43323030972015286,-0.43323030972015286,-0.43323030972015286,-0.43323030972015286,-0.43323030972015286,-0.43323030972015286,-0.5564445345511112,0.09648075322214944,0.0048280372222953005,0.23369567415091375,-0.11454193632380905,-0.2717623072545219,-0.18875901194406053,-0.20605378805275554,-0.2330749155357391,-0.16014505147097358,-0.17562972662995124,-0.20028312353613265,-0.23663487493174085,-0.16282256780231652,-0.07120867516778984,-0.06507164086991013,-0.07388422797421512,-0.013558528924313973,-0.024454814231139377,0.01916602096844766,-0.010773134232817193,1167.13
1566950400,1167.84,0.4735996467852601,-0.5749806689845808,-0.7488803731985442,0.006149770399166865,0.006149770399166865,0.2578237931944247,-0.023367127496161655,-0.2311496291518863,-0.2733574612366141,-0.2733574612366141,-0.2756478809053575,-0.2756478809053575,-0.2756478809053575,-0.3194062444246173,-0.3807661840140246,-0.3807661840140246,-0.3807661840140246,-0.3807661840140246,-0.3807661840140246,-0.3807661840140246,-0.3807661840140246,,0.025769824688897325,0.09616198106787599,0.2568570687028142,-0.03721960418527659,-0.2630166966956229,-0.17537400010486826,-0.2284575407550562,-0.23289062543804295,-0.17839936784692,-0.184204079961364,-0.21060285013918545,-0.23128128511344204,-0.17767001044043562,-0.09098163326802666,-0.07345886801730361,-0.09212820910014619,-0.00628388083308995,-0.026613350789974954,0.03331861620126486,-0.009580581473370679,1167.84
1567011600,1164,0.575909668619488,-0.066616446095498,-0.8305626260648244,-0.238175320580169,-0.0402684563758271,0.22316011606437813,-0.03224459981216643,-0.252337955498227,-0.252337955498227,-0.2933826050516174,-0.29560990429894796,-0.29560990429894796,-0.29560990429894796,-0.3183388460124923,-0.3978313096552174,-0.3978313096552174,-0.3978313096552174,-0.3978313096552174,-0.3978313096552174,-0.3978313096552174,-0.3978313096552174,-0.7578728772672955,0.04187064498838833,0.2478156540592671,0.18783682873037555,0.14261617035930896,-0.22548423833867393,-0.20113172470905571,-0.2262556087156098,-0.21588125162755123,-0.19548661307372417,-0.16699049671269817,-0.19866997512317341,-0.21528189720422286,-0.18568558576693206,-0.10888126028212719,-0.06117598208636055,-0.07779077181175287,-0.006531858809073143,-0.012408717057081686,0.027713626214766585,-0.009929738465889805,1164
1567015200,1164.07,0.6896640186791956,,,-0.7021789041863131,-0.14835747085834217,0.14244262727514112,0.14244262727514112,-0.30167687842631363,-0.30167687842631363,-0.34001295287439093,-0.34209327054533956,-0.34209327054533956,-0.34209327054533956,-0.362619104208316,-0.4360096937054717,-0.43756898902668595,-0.43756898902668595,-0.43756898902668595,-0.43756898902668595,-0.43756898902668595,-0.43756898902668595,-0.668376769956871,-0.01917224589165467,0.2885820499203413,0.08639875256928242,0.15938693309619656,-0.18789388831892428,-0.24129074744813894,-0.238684458442891,-0.20881210660238136,-0.20833441381635298,-0.16143923638243496,-0.18948241897400975,-0.2064020634262288,-0.21915903068607845,-0.14197316116195358,-0.06960787409747315,-0.06499818921378742,-0.018253502256285525,-0.010975525138509523,0.006301379295081233,-0.010788251699841886,1164.07
1567018800,1171.5,0.8106281016441699,0.6734871173498929,-0.7748385112273033,-0.7031651716004783,-0.019074531967485653,0.23898707465050695,0.23898707465050695,-0.2162522943433971,-0.24266365688487435,-0.2842393995961694,-0.2842393995961694,-0.2864955187604378,-0.2864955187604378,-0.30875592991605993,-0.3723491540009545,-0.39003960781767266,-0.39003960781767266,-0.39003960781767266,-0.39003960781767266,-0.39003960781767266,-0.39003960781767266,-0.4331813398806983,-0.2427745664739921,0.17082577132487176,-0.05344464383240488,0.1882907999142216,-0.19156696819375707,-0.2559832142154628,-0.21145303875449495,-0.20719826082288606,-0.22506227942702894,-0.15023268279609392,-0.18479612992398176,-0.20462477588137196,-0.23494216008411395,-0.15974733810908015,-0.07473050918493129,-0.07004867387068814,-0.05346871961234001,-0.01054049886789632,-0.02398878410596539,-0.009760101098133186,1171.5
1567022400,1174.4644,0.9338579032516918,1,-0.04773976066069341,-0.1310735158412598,0.3505616389968389,0.3587164283223141,0.5150197836982502,0.023694857855799167,-0.07393743953563525,-0.12477580098289076,-0.12477580098289076,-0.12753455871182962,-0.12753455871182962,-0.15175834570842028,-0.216336287822553,-0.2541471333030332,-0.2541471333030332,-0.2541471333030332,-0.2541471333030332,-0.2541471333030332,-0.2541471333030332,0.20556438418364853,-0.373543780533632,0.11338163038324067,0.025265003586519397,0.23176242737250385,-0.09844069932272803,-0.25183805509264023,-0.17379095163806513,-0.1920192179367396,-0.2186112545172938,-0.1487772235065108,-0.1643643500989489,-0.18884951981541642,-0.2247281909893062,-0.15349396510812552,-0.06473927346359643,-0.05887079705699949,-0.06775058437671244,-0.009087894796358187,-0.01986344758745784,-0.006797026832556044,1174.4644
1567026000,1174.43,1.054032490376585,1,1,0.5062688403568589,0.7165100671141231,0.7165100671141231,0.7882986019520153,0.38851817716333525,0.09310544985488534,0.0330968798811444,0.0330968798811444,0.029840498253082437,0.029840498253082437,0.029840498253082437,-0.032372524531663394,-0.11961041490812252,-0.11961041490812252,-0.11961041490812252,-0.11961041490812252,-0.11961041490812252,-0.11961041490812252,0.6118552698715589,-0.3360285409325371,0.17487371955866227,0.18852169822415865,0.2984312127963864,0.022649070366646207,-0.19988063310561588,-0.12334708756653168,-0.17847952154665447,-0.1849416633255626,-0.13555674007250862,-0.14344122255059244,-0.17035707997254979,-0.1917709330897126,-0.14272388169618677,-0.06206826311587865,-0.04608884422694881,-0.0649370412794521,0.0157818879854017,-0.0044668195825974255,-0.0039044341168121043,1174.43
1567029600,1171.3,1.165943705337213,0.9836630670957984,0.9836630670957984,0.4939649338665588,0.6541685936515074,0.709445425644684,0.783022949089978,0.4107148074715703,0.08988068365043822,0.08988068365043822,0.030049144729331845,0.026802369740249077,0.026802369740249077,0.026802369740249077,-0.006330025725828303,-0.12220764885396784,-0.12220764885396784,-0.12220764885396784,-0.12220764885396784,-0.12220764885396784,-0.12220764885396784,0.6968588110955185,-0.08325003937044573,0.2387200916451908,0.35059372927976096,0.26752684252099024,0.21439418689394696,-0.1409909835555626,-0.12502951330359835,-0.15722554017160217,-0.15093556200785652,-0.13364794070806896,-0.11128797716968075,-0.14373898850585487,-0.16136708385784326,-0.13596436942320655,-0.0662720522940412,-0.02294345291827138,-0.039893185996191405,0.025306798504278083,0.018828878435183327,-0.004048568454058734,1171.3
1567033200,1172.59,1.264974742596678,0.8007721711070388,0.8305533319175245,0.37865272223939694,0.47117788581115416,0.643235605793059,0.733579530466937,0.733579530466937,0.0596581747823397,0.0596581747823397,0.0014857708865267938,-0.001670970682042805,-0.001670970682042805,-0.001670970682042805,-0.03281753702540058,-0.1441828000536417,-0.1465489253944452,-0.1465489253944452,-0.1465489253944452,-0.1465489253944452,-0.1465489253944452,0.7649976211415792,0.09478903998129184,0.21360432421329278,0.39701905912003044,0.19791227380202558,0.23613978797192137,-0.09996394651312346,-0.15705680952823298,-0.16604241567655054,-0.1414519873625727,-0.14300740442562454,-0.10350417459880257,-0.1324538181298205,-0.15048491719144697,-0.16454981778153244,-0.09466687170841448,-0.028929462158335917,-0.025370025427847942,0.0161300734796177,0.021982251192923963,-0.004685630641895421,1172.59
1567036800,1171.02,1.347369539074407,-0.05876447876438773,0.5520086259006076,0.1688711165795751,0.2024346111500548,0.5227834687390014,0.6436296491691171,0.6436296491691171,0.03971299849825738,0.004675910996459587,-0.050478113451928985,-0.050478113451928985,-0.053471061825903,-0.053471061825903,-0.08300153274578459,-0.1673637595443751,-0.19083176417115189,-0.19083176417115189,-0.19083176417115189,-0.19083176417115189,-0.19083176417115189,0.8437881229574122,0.39778212271343016,0.09522270165428592,0.3266247554890893,0.1005630496714367,0.2699940116051045,-0.10012676294265466,-0.167893725413083,-0.13568141349833018,-0.13726710439815482,-0.15614727951236773,-0.08981923564173744,-0.12549418354756203,-0.14658844725462827,-0.17738226450590744,-0.10929632023102587,-0.03201128590456326,-0.028412385480690694,-0.014810935888924237,0.024272500085921633,-0.005775808768928238,1171.02
1567040400,1171.02,1.4101833125077974,,0.5291369198347251,0.26209337603243976,0.15164564749315534,0.5128929706817866,0.519009417509646,0.6362437351622656,0.10560556100169971,0.00016123831023340252,-0.0547449426644665,-0.0547449426644665,-0.057724441743869814,-0.057724441743869814,-0.08388648935642484,-0.1536316203117356,-0.1944678916953353,-0.1944678916953353,-0.1944678916953353,-0.1944678916953353,-0.1944678916953353,0.583074864684084,0.45968697307520134,-0.057086237941467055,0.227002608570132,0.12195379064797685,0.2753208463406249,-0.03446691176470407,-0.18574418635440781,-0.11891119294839514,-0.14116163555956174,-0.16762998514897243,-0.10474346085201758,-0.12148128052798923,-0.14651729087465537,-0.18228488896451334,-0.11698350248116651,-0.034985508248305486,-0.02994340179790611,-0.039602404354193266,0.014791167113518577,-0.005940098388733208,1171.02
1567080000,1183,1.4509703142684884,1,1,1,0.7920639803138492,0.8806075591664309,0.8806075591664309,0.9108414666315396,0.48366615463390805,0.16801031925186583,0.10388967198752175,0.10388967198752175,0.10041014734925069,0.10041014734925069,0.10041014734925069,0.033933987511166164,-0.05928186481396336,-0.05928186481396336,-0.05928186481396336,-0.05928186481396336,-0.05928186481396336,0.2850090546005395,0.47554373831247054,-0.19466732920374863,0.1918324549332695,0.19948044922547226,0.29739359896596307,0.03888992117592838,-0.17607542105256702,-0.1049113167588166,-0.15956310487932757,-0.16660261356034678,-0.1198539893131726,-0.12830027903943053,-0.15495490317455507,-0.17630527242873373,-0.12959507630081557,-0.05214551951015611,-0.03689143161136843,-0.05552709448984838,0.022486264228430253,-0.0031204604770423455,1183
1567083600,1184.32,1.4674131263948311,1,1,1,1,1,1,1,0.7894187623917563,0.38245727184780454,0.38245727184780454,0.30656405958324306,0.3024456934528541,0.3024456934528541,0.3024456934528541,0.260418963616337,0.11343419258490872,0.11343419258490872,0.11343419258490872,0.11343419258490872,0.11343419258490872,0.28721930952622077,0.5497291979863852,-0.00682364885373532,0.24571177991549886,0.34338824733515283,0.2691153704974649,0.21932246846141812,-0.12007893748407372,-0.10633621419527939,-0.13934732825186646,-0.13413197619056316,-0.1179125343728551,-0.09738816301920283,-0.12941553116241622,-0.14698265966545176,-0.12301086696923536,-0.05609652874253046,-0.014416741579469483,-0.031163271731030617,0.031786998352828055,0.0004050633913097267,1184.32
1567090800,1182.1,1.4571429164875553,1,1,1,1,1,1,1,1,0.5611093195743466,0.5611093195743466,0.47540858699381383,0.4707580130639766,0.4707580130639766,0.4707580130639766,0.4248722773158955,0.2608067756969923,0.25732095318487147,0.25732095318487147,0.25732095318487147,0.25732095318487147,0.6198453256087526,0.6904740190954792,0.2836559610143785,0.31049676223005074,0.4401701938495344,0.26026102828345676,0.281398677136121,-0.036097603555567015,-0.0940067443116317,-0.11028472629853558,-0.08966728071365271,-0.09255644655537087,-0.058729149830270444,-0.08783909849650007,-0.10637577906541684,-0.12116492146102242,-0.05739501132041358,0.0028034586516156867,0.005575638105175029,0.042855863964540886,0.0033112176073855815,1182.1
1567094400,1185.99,1.4179132333899815,1,1,1,1,1,1,1,1,0.6654430168530152,0.6093195743308768,0.520972227513453,0.520972227513453,0.5161780343308764,0.5161780343308764,0.46887525303552424,0.3337413442445223,0.29614960067529417,0.29614960067529417,0.29614960067529417,0.29614960067529417,0.8082120582120578,0.8227396569432597,0.596957139145829,0.3167316331177239,0.4475883623109451,0.24150038714593958,0.3523231944181726,0.002918642400860927,-0.06639485400698208,-0.04673643296572261,-0.0541326347808867,-0.07375685725627701,-0.01714097749421084,-0.053512169360504624,-0.07569580128530162,-0.10665426376481424,-0.04700330963994792,0.0210326471965383,0.023395754196849916,0.03354626636315894,0.004040370340137122,1185.99
1567098000,1183.776,1.3481110638304017,0.9602484472049457,0.9712016940179822,0.9807433628318476,0.9807433628318476,0.9807433628318476,0.9865029152710503,0.9866224025574741,0.9890992886484258,0.7692897246234764,0.6005482102547672,0.5126823879005102,0.5126823879005102,0.5079143247759572,0.5079143247759572,0.4660474568361235,0.35443500851418497,0.28908512434258427,0.28908512434258427,0.28908512434258427,0.28908512434258427,0.9852863899106807,0.8208945948969264,0.7190020079618646,0.28029880396773876,0.42357589623539127,0.29503979165482574,0.3832985412917167,0.08745674283948413,-0.06541597866947524,-0.014081035925221697,-0.04350610953334666,-0.07050066317106995,-0.017461964475209535,-0.036659816284094315,-0.06332577955985019,-0.09980682382585215,-0.043229950638041026,0.02858225156768679,0.03218872388063154,0.020747067716821332,0.003801272908382847,1183.776
1567101600,1194.16,1.2474162977691776,1,1,1,1,1,1,1,1,1,0.7950016123831221,0.6964608175549833,0.6964608175549833,0.6911134740999838,0.6911134740999838,0.6911134740999838,0.5889527207850389,0.4456983312772065,0.4456983312772065,0.4456983312772065,0.4456983312772065,0.9716104790731492,0.7682796923325703,0.7224852539847797,0.21478012656327716,0.40075321114451645,0.363608530124339,0.4020448532783021,0.1585192642103781,-0.05615073284422312,-0.0005916818632784038,-0.059538147884597326,-0.06999425056718889,-0.03089011337717862,-0.04307449440319344,-0.07112788900803635,-0.09413912805059499,-0.05472164946990432,0.012993037285998543,0.025569230883598415,0.0061745501694749905,0.007041381330590735,1194.16
1567105200,1192.54,1.1173511088113628,1,1,1,1,1,1,1,1,1,0.900612705578868,0.900612705578868,0.7962741437769378,0.7906121828953687,0.7906121828953687,0.7906121828953687,0.7328335170893352,0.5307577430037198,0.5307577430037198,0.5307577430037198,0.5307577430037198,0.9727823085005098,0.7752954670124319,0.7486674611119906,0.32397121757628433,0.43670701822754276,0.4814501011892611,0.3860816657158126,0.3272818252594851,-0.002381640033966015,0.002410046769029117,-0.03878182013957787,-0.03830003629883061,-0.025654763567354966,-0.012457573413675593,-0.04575173079321959,-0.06475822667105713,-0.04594440435016656,0.012238673743808937,0.0483888346264294,0.030956903789525647,0.008726177406039736,1192.54
1567108800,1193.3961,0.961518956104328,1,1,1,1,1,1,1,1,1,1,1,0.9428717284468282,0.9367476834270396,0.9367476834270396,0.9367476834270396,0.8763236764707194,0.6602762523749355,0.6556859944159639,0.6556859944159639,0.6556859944159639,0.9672525884902299,0.8045261958706227,0.7923734635893498,0.48182584431427933,0.4504022754144059,0.5351402007019883,0.36179910501235524,0.3623715765594233,0.055694030335709854,-0.004503191833935882,-0.029986241633163213,-0.013921700250730806,-0.018563784271759642,0.008615890143354177,-0.021303677479489802,-0.04086302172944867,-0.056877959319653115,-0.00012449055604435433,0.05352547517177775,0.055219940036695725,0.011249911838960574,1193.3961
1567112400,1192.4964,0.7854611797868074,0.8821399853348311,0.949176749493261,0.9525104300923446,0.9604780361603731,0.9604780361603731,0.9611100331719638,0.9692768252965782,0.9739035154800875,0.9739035154800875,0.9739035154800875,0.9739035154800875,0.9175206674540342,0.9175206674540342,0.9114765304572745,0.9114765304572745,0.8518409505820375,0.681474879267101,0.6340822024544075,0.6340822024544075,0.6340822024544075,0.9657474948133078,0.8794489501609306,0.8696650616872097,0.7024362967425208,0.44920188481259227,0.5365730100468897,0.3437574036695208,0.42109585917694003,0.0853619054627881,0.015195998037945468,0.026336352145646558,0.014883267301237124,-0.005276017711022596,0.04440977704719251,0.0074704809485905965,-0.015551903585066973,-0.046680823201126986,0.006743324132500561,0.06782565901654625,0.0692237371334925,0.010700777924414375,1192.4964
1567116000,1194.6385,0.5961720499758485,1,1,1,1,1,1,1,1,1,1,1,0.9494990285344536,0.9494990285344536,0.9433540938782048,0.9433540938782048,0.889397348543338,0.7455546216653133,0.6613336796312119,0.6613336796312119,0.6613336796312119,0.8549430476021573,0.9273669042902264,0.8318258769177374,0.7574637062816303,0.3984590596954076,0.4976491442253248,0.3724069521714879,0.4344437655533955,0.1544371377411602,0.00447189814301252,0.04724324562431037,0.014745775167672504,-0.012085071437232142,0.035041566445515704,0.014830975977150551,-0.012344129711947427,-0.04875386603258047,0.0023904629788644716,0.06780301394201382,0.0705782710504248,0.011192246066297661,1194.6385
1567119600,1192.93,0.40136208392891604,0.9072899055198043,0.9779052404541642,0.9858545393848595,0.9889838219827425,0.9889838219827425,0.9889838219827425,0.9914265480865774,0.9914265480865774,0.9927132594914574,0.9927132594914574,0.9927132594914574,0.9423962817631604,0.9423962817631604,0.9362737353790527,0.9362737353790527,0.9362737353790527,0.8193027653880876,0.6552808259204246,0.6552808259204246,0.6552808259204246,0.8959996499146903,0.9372093486280564,0.8155496375545921,0.7734226103904469,0.36917572880877425,0.4912733648664307,0.4438420048519789,0.45870668172610807,0.22984325639747194,0.02024049855174681,0.06650915258202783,0.006147466130925983,-0.006078405013283716,0.028159506148258462,0.01397694398626359,-0.014567443503144428,-0.038311679156295075,-0.0036582204696474774,0.057528217850191465,0.06835946893791567,0.010961863847777614,1192.93
1567123200,1192.85,0.2085670380506599,0.8927805575413521,0.9927678313137007,0.9965857877725766,0.9973410855461475,0.9973410855461475,0.9973410855461475,0.9977427995305077,0.9979306729451634,0.9982412394181281,0.9982412394181281,0.9982412394181281,0.9982412394181281,0.9477846775115617,0.9416451465897386,0.9416451465897386,0.9416451465897386,0.8789930172730964,0.6598727355366762,0.6598727355366762,0.6598727355366762,0.7911884813931596,0.9114262666819337,0.7795306655937213,0.7568962442080931,0.39264614007745857,0.47860800189143426,0.5126305882956965,0.4177569781789643,0.3588900568539679,0.038958186648610615,0.040987975431534096,-0.0021733719873892055,-0.0032047964712529353,0.008144125606442953,0.018821317406360505,-0.014542403308094642,-0.033843791592510275,-0.01694195582770741,0.03777338412232201,0.07174525953296218,0.010945629819532905,1192.85
1567177200,1200,0.024220130864705425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9599720088094579,0.7342929806581919,0.7294980845399903,0.7294980845399903,0.7000823833431971,0.8872472636260278,0.7851872808842009,0.7798241557494339,0.5058896961952666,0.4712405099295165,0.5469355425900237,0.3813656481141092,0.3785958546716477,0.07994520950158268,0.020013735324757365,-0.007448270225368647,0.007301253027719445,0.002261900073605272,0.027487716669838624,-0.0023683376871724837,-0.022027835279436192,-0.03823708675760085,0.01621443106546172,0.06774101359173779,0.012311529290700349,1200
1567180800,1204.939,-0.14714620592872052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9401319710401679,0.8854489968184194,0.8854489968184194,0.5716311486127983,0.8717877403051169,0.8412793032321983,0.8419035056985904,0.6916873551667506,0.45655453830554205,0.5383615298025586,0.35340261761429814,0.426199814366619,0.0980556367945773,0.028632753246872422,0.038383668709951246,0.026432387122031553,0.006380736515822605,0.05454620688268674,0.01784241065205272,-0.005125311179602687,-0.03604267674407824,0.01597433588177921,0.07551793819752173,0.015480535545583145,1204.939
1567184400,1198.4,-0.30335797737507164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9575222388156974,0.9575222388156974,0.9540532414596097,0.8945834910421733,0.933465035185594,0.8533718174172593,0.7886560730371008,0.46543033546586066,0.5445241625507093,0.4214616245408893,0.46947057431975914,0.19839579553411912,0.05022021954516731,0.08798100704973555,0.05365851467253435,0.026923640265624993,0.07048633843632146,0.04964583321915006,0.0221432654676621,-0.014240999122656195,0.033555270400055015,0.09498106847845311,0.0168784981096722,1198.4
1567188000,1196.6763,-0.4445252346504276,0.7099801487751349,0.7977238840033001,0.8977307343189951,0.9250651004971349,0.9381228532333015,0.9381228532333015,0.9381228532333015,0.9494644173971241,0.9494644173971241,0.95590125979342,0.95590125979342,0.95590125979342,0.95590125979342,0.95590125979342,0.95590125979342,0.95590125979342,0.95590125979342,0.95590125979342,0.9143601064866291,0.9143601064866291,0.9607332709918879,0.9235740789917954,0.943146877830767,0.8468317529007146,0.8069278545019685,0.4543431221770191,0.5473426259965697,0.49583264837824026,0.49808812722381446,0.27878472997886594,0.07308722087257635,0.11355778794686833,0.05247833318886852,0.0391696329579343,0.0702565736833678,0.0548177840446622,0.02599815584107157,0.0018097107271000112,0.033305617669143084,0.09011252858803909,0.015857475939062917,1196.6763
1567191600,1191.0704,-0.5723683898245326,-0.9582322455720174,-0.3805472467026332,0.36229158552644614,0.6123888218782776,0.6799318619739565,0.6799318619739565,0.6799318619739565,0.719284180620303,0.7385976782551182,0.7718931397979285,0.7718931397979285,0.7718931397979285,0.7718931397979285,0.7718931397979285,0.7718931397979285,0.7718931397979285,0.7718931397979285,0.7718931397979285,0.7342601129797084,0.7342601129797084,0.7500770740437284,0.7679211679267499,0.862081335999406,0.7719354885621936,0.7555222229798049,0.4501333039857185,0.5148613977215288,0.5401818880603821,0.4485035249543696,0.3908084234899991,0.08418918767034689,0.08349762627040924,0.03873827876356706,0.03617970553090144,0.046124467333071184,0.05414028989465969,0.02091179717262337,0.0014138167828112724,0.016210018318805863,0.06697190004542208,0.01199686002806533,1191.0704
1567195200,1185.8978,-0.689081661043474,,,-0.1537893652982818,0.3305188875987839,0.4276807138933656,0.4471790671047915,0.4471790671047915,0.47497770010016804,0.5485065265814724,0.6060143692077049,0.6060143692077049,0.6060143692077049,0.6060143692077049,0.6060143692077049,0.6060143692077049,0.6060143692077049,0.6060143692077049,0.6060143692077049,0.5762624019919018,0.5719044217908233,0.14280229752100304,0.2885167367213881,0.5461207443108165,0.5645967789571729,0.6030589903671721,0.41966996699671966,0.40858722402541026,0.4790243289381477,0.34786476338845373,0.35042318547036766,0.0859847536693652,0.03100160064249513,0.004601996391107033,0.017796035006259148,0.012894872097140686,0.03574073661063282,0.00765149593731973,-0.01098594621206217,-0.026463751908382127,0.02404162671084542,0.008502743627690964,1185.8978
1567198800,1187.1185,-0.796064370291333,,,-0.5251607638955991,0.11503229661027059,0.15862026095177573,0.2692420110026217,0.2692420110026217,0.2784311346534165,0.40318384661583395,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.47920179913625627,0.44778520875270567,-0.25681695535778915,-0.11279652008502195,0.27230502389253264,0.43411887392509985,0.5047704638385806,0.4253046125903328,0.29816083755405476,0.3831954697664519,0.2512123023840038,0.3314184172017165,0.05889040934960188,-0.0007526910065024373,0.010334502479020902,0.0010150217522366667,-0.016678109246940576,0.028479188816608936,-0.004226324209989363,-0.024711821672388834,-0.052729656042781015,-0.0036836835920882605,0.005776474377014351,1187.1185
1567202400,1187.33,-0.8929361626360333,,,,-0.0981672818299062,0.030702634456480915,0.19960718241815645,0.19960718241815645,0.19960718241815645,0.3463125004751413,0.34987108627768304,0.42957429729532204,0.42957429729532204,0.42957429729532204,0.42957429729532204,0.42957429729532204,0.42957429729532204,0.42957429729532204,0.42957429729532204,0.42957429729532204,0.3992117394974579,-0.752244862428926,-0.22039606089934904,0.12223237623877448,0.3681202077720749,0.40348785940994625,0.38884564688114387,0.20944643213252068,0.30479117425693936,0.23719134099013695,0.3111732255569064,0.09548383199531862,-0.026942603731263004,0.012150335651592181,-0.013887072711026072,-0.036859843138324466,0.005915240059738869,-0.011026216120316956,-0.03442419732498114,-0.06636723439508518,-0.019437574292840876,0.004684236895722,1187.33
1567206000,1186.91,-0.9771754733330908,-0.9215361002154758,-0.9529129363822081,-0.9529129363822081,-0.29172756503944575,0.05352331781443387,0.21845125617850658,0.21845125617850658,0.21845125617850658,0.36170261291328254,0.36170261291328254,0.44300413297156127,0.44300413297156127,0.44300413297156127,0.44300413297156127,0.44300413297156127,0.44300413297156127,0.44300413297156127,0.44300413297156127,0.44300413297156127,0.41235634049739756,,-0.30246999605890834,0.085898115069025,0.33357606872281953,0.3284634744260697,0.36481401384084045,0.15357459476959767,0.27218219269873534,0.26534605844285286,0.31174074778107475,0.14048397609325458,-0.02602366248402599,0.016685892718433903,-0.0325555190772695,-0.042024149478803174,-0.010623336395922944,-0.02161449463003917,-0.04587011570173305,-0.06611017274029996,-0.033762761034979105,0.004836933855439641,1186.91
1567209600,1188.1,-1.0445053302030374,-0.7001549081830098,-0.9072540221944474,-0.9072540221944474,-0.5207626254195831,0.0756518504323207,0.23672378966574126,0.23672378966574126,0.23672378966574126,0.33056845920859046,0.37662594363649116,0.4560266420767045,0.4560266420767045,0.4560266420767045,0.4560266420767045,0.4560266420767045,0.4560266420767045,0.4560266420767045,0.4560266420767045,0.4560266420767045,0.42510226608664614,-0.9502374561222229,-0.278042182553244,-0.029283520363870386,0.284513357874153,0.28481766471501113,0.3536768274109716,0.173659860881884,0.2663626410371316,0.31554395333854757,0.2751050478105137,0.24201842523907668,-0.007522064395318995,-0.0033271387783289086,-0.03720975625594025,-0.0368611145138068,-0.02622264194790569,-0.014952206813013347,-0.04340126973790903,-0.05983728420332424,-0.043717806864888575,0.004989432648205255,1188.1
1567213200,1188.1,-1.0898914082308693,0.47775638969102663,-0.8714339876304418,-0.8714339876304418,-0.5631107570959136,0.09301198300060509,0.224643197872205,0.25105883886102287,0.25105883886102287,0.2887193890225346,0.3883334980500106,0.4662429762702438,0.4662429762702438,0.4662429762702438,0.4662429762702438,0.4662429762702438,0.4662429762702438,0.4662429762702438,0.4662429762702438,0.4662429762702438,0.43908032206440706,-0.8565378983309151,-0.2662247871718324,-0.09908803928445209,0.20809344783098105,0.2914488351894067,0.367678629035076,0.23935448253987124,0.26088790095081715,0.33973529614832354,0.24106564029791366,0.2581414694477635,0.02715196747333981,-0.02081707109060682,-0.0407332862831149,-0.026736223606447673,-0.030413189252114226,-0.006417158478821627,-0.03179166499031172,-0.04849291334762018,-0.06225456143034136,0.0051438365641273565,1188.1
