t,stock_SPYUS_o,delta-1,Stochastic (0)-1,Stochastic (1)-1,Stochastic (2)-1,Stochastic (3)-1,Stochastic (4)-1,Stochastic (5)-1,Stochastic (6)-1,Stochastic (7)-1,Stochastic (8)-1,Stochastic (9)-1,Stochastic (10)-1,Stochastic (11)-1,Stochastic (12)-1,Stochastic (13)-1,Stochastic (14)-1,Stochastic (15)-1,Stochastic (16)-1,Stochastic (17)-1,Stochastic (18)-1,Stochastic (19)-1,RSI (0)-1,RSI (1)-1,RSI (2)-1,RSI (3)-1,RSI (4)-1,RSI (5)-1,RSI (6)-1,RSI (7)-1,RSI (8)-1,RSI (9)-1,RSI (10)-1,RSI (11)-1,RSI (12)-1,RSI (13)-1,RSI (14)-1,RSI (15)-1,RSI (16)-1,RSI (17)-1,RSI (18)-1,RSI (19)-1,divide,o
1575468000,336.49,-0.04218007609131291,0.008130081300666392,0.8197932053175441,0.37961926091827514,0.4270941054808801,0.42914258039920194,0.7315891472868299,0.7625151107262642,0.7625151107262642,0.7625151107262642,0.7625151107262642,0.7625151107262642,0.7705053852526975,0.7900322152738335,0.7900322152738335,0.7900322152738335,0.7900322152738335,-0.056816661374640476,-0.11363589446208033,-0.11363589446208033,-0.11363589446208033,0.41706161137438347,0.28381962864721855,0.17981072555205224,0.14534203043986915,0.345375352293106,0.31625881377021603,0.33274460101574,0.27785510119560164,0.2812363494912795,0.20066147128975187,0.18178824218218503,0.269776620759149,0.1115440103678409,-0.00746013377294108,0.004783942961219312,-0.021327648204024996,-0.20367862145858395,0.05130549355991931,0.03178016099850245,-0.09307408587951527,-0.019949625844944235,336.49
1575475200,338.38,-0.07733886447266514,1,1,0.9126539753639817,0.919338159255465,0.91946059248096,0.9622093023255984,0.9638684812718459,0.9665634993441452,0.9665634993441452,0.9665634993441452,0.9665634993441452,0.9666524155622209,0.9704377487208773,0.9704377487208773,0.9704377487208773,0.9704377487208773,0.33200448869368593,-0.024305105930200077,-0.024305105930200077,-0.024305105930200077,0.1661016949152163,0.4960784313725608,0.048054919908470994,0.1504571903574361,0.3053289831430128,0.3004455760661977,0.3554963160292499,0.27042506636302477,0.2656542162630495,0.21612515110898545,0.16050395829310138,0.259586364797483,0.14576602871361954,0.0006377109456638941,0.009461691644347958,-0.022993910650216498,-0.20220206644772876,0.0003966567502435847,0.03598688524589866,-0.04768483231707532,-0.017442971067513614,338.38
1575478800,338.3,-0.11119501937810128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8034326424870037,0.04513269187818736,0.04513269187818736,0.04513269187818736,0.4184397163120317,0.7439024390244107,0.014218009478676574,0.2499206097173694,0.26716707730168543,0.3548717948717941,0.4102790666060898,0.3070006763297781,0.28724729510114266,0.3057861807022664,0.1879327527301935,0.27501922239617227,0.20655850931101294,0.028634517424764194,0.020290787982249592,0.016250223124820717,-0.1650396936634796,-0.05376183507064125,0.05679947746570613,0.010080073040429571,-0.015467024783598238,338.3
1575482400,338.5,-0.14203915175801285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12057592084838897,0.12057592084838897,0.12057592084838897,0.6898954703832545,0.7205323193916526,0.06558849955076673,0.3076222289705455,0.30371416035558263,0.4119433198380529,0.4114370789284818,0.3297591968502871,0.3335129614196404,0.34742863067670715,0.230308225830258,0.28413768500392855,0.2731548297457149,0.06557614790460353,0.029878511374611616,0.035717972884307114,-0.08182504432702542,-0.12234770160649477,0.07725905583888681,0.060420616038370234,-0.013354504127345141,338.5
1575486000,337.65,-0.16856655090469985,0.7660256410256334,0.7871720116617991,0.8822580645161258,0.8822580645161258,0.8888888888888846,0.9164281625643931,0.9394442140190771,0.9455179156497899,0.9455179156497899,0.9455179156497899,0.9455179156497899,0.9455179156497899,0.9482085846044674,0.9510969686819604,0.9510969686819604,0.9510969686819604,0.9510969686819604,0.09317614117264417,0.09317614117264417,0.09317614117264417,1,0.7998372660699617,0.23398576512455804,0.38715380082498774,0.3072069458265658,0.4855014095851802,0.4204605378801174,0.35166878762090836,0.3517907964580145,0.36798782111846884,0.2429546340332598,0.2751031636863772,0.32288730794937126,0.12086870862064525,0.04395413066410225,0.06678983465361799,-0.007850207322065428,-0.1262889066241063,0.08449023016840651,0.06650149789535975,-0.013963946473456614,337.65
1575489600,334.632,-0.19006316185658534,,-0.2822157434402094,0.2906451612903451,0.2906451612903451,0.330593607305949,0.332356714004888,0.6351721277478304,0.6717641000380687,0.6717641000380687,0.6717641000380687,0.6717641000380687,0.6717641000380687,0.6814197754436839,0.7053759839222937,0.7053759839222937,0.7053759839222937,0.7053759839222937,0.01675283723844667,-0.04449836821177411,-0.04449836821177411,0.8010899182561253,0.6608996539792245,0.4873994638069725,0.3192660550458737,0.2746072243856561,0.41751132197541363,0.380309575233978,0.3878586258587333,0.33582067025277174,0.3356948959989452,0.25744901272555465,0.2359953063288187,0.311675419220087,0.1595228344784645,0.0431528532052452,0.05340316226575248,0.02650558875686948,-0.15575629861678775,0.07977856533098349,0.0602954172452943,-0.017512190561365243,334.632
1575493200,334.84,-0.20649547586975814,,,-0.6394710071210855,-0.2996774193548307,-0.22648401826484776,-0.22511345754749423,0.3315636665284092,0.356846969805805,0.3986073483644137,0.3986073483644137,0.3986073483644137,0.3986073483644137,0.39999999999999236,0.4601909227934933,0.4601909227934933,0.4601909227934933,0.4601909227934933,0.1168956276228541,-0.18187260603811106,-0.18187260603811106,0.17315284827976418,0.1716220194289093,0.3312218063153971,0.08901748337848492,0.15638739468965746,0.27567590366527783,0.27700457000415546,0.3257879397246597,0.25541813625394094,0.25199351413784443,0.21045489614316715,0.16208299888752453,0.24992751765837662,0.148501576028218,0.015879660082249947,0.023535953755726258,-0.006856699163682367,-0.1768290474408285,0.010218424160797879,0.04323695860639831,-0.021040754744706135,334.84
1575496800,335.14,-0.2184602247647831,,,,-0.7045161290322677,-0.6085235920852646,-0.6085235920852646,0.1233513065118077,0.1233513065118077,0.21127853779040073,0.21127853779040073,0.21127853779040073,0.21127853779040073,0.21127853779040073,0.29204488360406655,0.29204488360406655,0.29204488360406655,0.29204488360406655,0.24915803108803836,-0.27608280738896174,-0.27608280738896174,-0.35224030877664836,-0.15035917760714168,0.18557141636037744,-0.11805681749348962,0.08459270180611522,0.10937162669106293,0.2159622865431512,0.2762930920092337,0.1982459345879719,0.18586312215990408,0.20865586829921678,0.11541935963487182,0.19895070597380893,0.14425769128945465,-0.00817268123786763,-0.014874587741064982,-0.017354628206938005,-0.17917615251019148,-0.0735990363757062,0.032819624876407216,-0.023381907144248742,335.14
1575500400,335.38,-0.22699082631027068,-0.8479365724740939,-0.858440575321739,-0.858440575321739,-0.5838709677419556,-0.5838709677419556,-0.49467275494676477,0.022399203583844063,0.18540024885937645,0.2671040160012945,0.2671040160012945,0.2671040160012945,0.2671040160012945,0.2671040160012945,0.33960995292533225,0.3421537430915864,0.3421537430915864,0.3421537430915864,0.3421537430915864,-0.24800741670751658,-0.24800741670751658,-0.6803943393226215,-0.2510099355824974,-0.042341328253531874,-0.20374303921005876,0.03454337698865806,0.05249763053374101,0.19026106037625734,0.2112345070689421,0.15956363792234485,0.16661955463424682,0.1898082897258646,0.10274987026812288,0.1628620211204761,0.15946458075224013,-0.01033937319725009,-0.03989203846130551,-0.032166263709105025,-0.13225605067212398,-0.16369666515467074,0.030487894656761938,-0.02237390785390125,335.38
1575504000,335.59,-0.23326402712632444,-0.514424635332289,-0.7165026495079622,-0.7165026495079622,-0.4629032258064716,-0.4629032258064716,-0.38051750380521066,-0.03835145964512998,0.24761509746991228,0.32307876019671444,0.32307876019671444,0.32307876019671444,0.32307876019671444,0.32307876019671444,0.3565094004966094,0.39239658348683126,0.39239658348683126,0.39239658348683126,0.39239658348683126,-0.2198569581365466,-0.2198569581365466,-0.8677978084128781,-0.16285211267606892,0.0004236211132613299,-0.1349272103207526,0.07336043839490358,0.03132437126133136,0.23435450013119574,0.2067266809371553,0.16855340069930724,0.1724460570020565,0.19879592414515157,0.10302954738245385,0.14270563328951202,0.19305521562248207,0.02798075446162951,-0.03634705129682614,-0.013516222504364461,-0.07643471016832393,-0.17625237434575713,0.031666511438665834,-0.021403133852161287,335.59
1575507600,333.92,-0.23828102036327437,-0.7784860557770216,-0.9473883421650552,-0.9473883421650552,-0.6596774193548726,-0.6596774193548726,-0.5662100456621515,-0.5620849051591763,0.14641227706343374,0.2320265096388252,0.2320265096388252,0.2320265096388252,0.2320265096388252,0.2320265096388252,0.2546178920680624,0.3106682297772274,0.3106682297772274,0.3106682297772274,0.3106682297772274,-0.2185737022991816,-0.26564837074532777,-0.7357092448835676,-0.13171985435854372,-0.030573025856054148,0.0250116721136473,0.04768825506403451,0.03880916596322259,0.19096801025889287,0.19119229849317754,0.21506183056457484,0.17927198304970382,0.18649281472581336,0.1308694498536105,0.12028119537447246,0.19796271750039662,0.07265530842554435,-0.025506712620229854,-0.014594811544502151,-0.036317816888409626,-0.19554514319053407,0.034600554195312494,-0.022421814327934553,333.92
1575511200,333.03,-0.24260170452186003,,,,,,-0.9238964992390332,-0.9217466000745571,-0.048527581916251616,-0.00886749834386491,0.056638977826503734,0.056638977826503734,0.056638977826503734,0.056638977826503734,0.058823529411725195,0.1532406632054546,0.1532406632054546,0.1532406632054546,0.1532406632054546,-0.11788969906285696,-0.35385314093437037,-0.6629162916291855,-0.2074157533545139,-0.15839117280656412,0.03397698984053599,-0.07250580046404198,0.009576419830236826,0.12751749369515997,0.15167426788285532,0.2073274136343537,0.1505621672730173,0.15150466624485137,0.12373112751176318,0.08416256126226118,0.17197714145167287,0.08600146113307372,-0.03078265281499637,-0.022471300077826828,-0.0490519725425963,-0.20281437186976048,-0.020306018846847795,-0.02457423843437481,333.03
1575514800,333.5,-0.2461902149950106,,,,,,,,-0.22189962671094254,-0.22189962671094254,-0.09934397599806455,-0.09934397599806455,-0.09934397599806455,-0.09934397599806455,-0.09934397599806455,0.01323061463737396,0.01323061463737396,0.01323061463737396,0.01323061463737396,-0.02040155440420388,-0.4322990854854728,-0.6046450250726065,-0.45034878949529944,-0.2954564612661389,-0.007747933884307057,-0.20888757513056422,-0.017848036715971904,0.00983615001277749,0.12484248161063616,0.18775976807534134,0.12202210930373747,0.11347212621869995,0.13887221944187678,0.05879080850073892,0.141421737191737,0.09468189096473845,-0.04270244875042295,-0.04826889510557253,-0.049543046759964016,-0.19866941473716893,-0.09513057715047579,-0.026481490329349773,333.5
1575518400,333.05,-0.2483957582950893,,,,,,,,-0.5530114484818907,-0.294068851099169,-0.16427467926475614,-0.16427467926475614,-0.16427467926475614,-0.16427467926475614,-0.16427467926475614,-0.04909213180905381,-0.04505108022111426,-0.04505108022111426,-0.04505108022111426,-0.04505108022111426,-0.4649536174278004,-0.5814473316569101,-0.6445074989866282,-0.3438530381535707,-0.16988365943946004,-0.2681207734069969,-0.049177837694155624,-0.02791565583982436,0.11036218467946401,0.13633375487433597,0.09472984271178309,0.10254679819459289,0.1279020740634338,0.05223879057658998,0.11315974088004577,0.1123868093941589,-0.04160424003947083,-0.06856326310838734,-0.06028162890544175,-0.1528081039481758,-0.18059928438593997,-0.027136754436861595,333.05
1575522000,333.21,-0.24805973967824002,-0.9322033898305074,-0.9678628816282807,-0.9769230769230764,-0.9769230769230764,-0.9769230769230764,-0.9769230769230764,-0.9769230769230764,-0.7653119633658245,-0.2791372874326399,-0.1508407406578549,-0.1508407406578549,-0.1508407406578549,-0.1508407406578549,-0.1508407406578549,-0.09400496630014987,-0.03299279852625503,-0.03299279852625503,-0.03299279852625503,-0.03299279852625503,-0.45819750737076725,-0.7939560439560498,-0.8388900838890169,-0.3433375235700967,-0.18681603315419726,-0.25172850326225427,-0.04682503426222995,-0.07697604536762048,0.1246776840131194,0.11021911347798685,0.0837626074697837,0.08892149739526722,0.11843313770534025,0.03578467818503461,0.07774123600942717,0.1283556608853258,-0.018868101798032222,-0.07697203079471326,-0.05439882107105953,-0.11145316151558182,-0.20191643695676276,-0.026714918580457526,333.21
1575554400,333.52,-0.24371747110973274,-0.8648648648648742,-0.9469636701140337,-0.9743589743589763,-0.9743589743589763,-0.9743589743589763,-0.9743589743589763,-0.9743589743589763,-0.9743589743589763,-0.277478224803027,-0.14934808081264506,-0.14934808081264506,-0.14934808081264506,-0.14934808081264506,-0.14934808081264506,-0.11553784860562322,-0.03165298944904971,-0.03165298944904971,-0.03165298944904971,-0.03165298944904971,-0.42266715393483034,-0.946348733233979,-0.8140308101518425,-0.34704167651462603,-0.2381274066067809,-0.1526051885764218,-0.08375044338470872,-0.08076916119463429,0.0724975161450474,0.08749286742927631,0.11815666598274355,0.08967801322868274,0.10022403152329207,0.0553037209263354,0.05004729960471588,0.1288655155160483,0.017306752061746034,-0.07117327255151384,-0.0598132841904957,-0.07865047023900273,-0.2248452811402113,-0.026444124707433923,333.52
1575558000,332.5,-0.23385119937881882,,,,,,,,,-0.32310244711742087,-0.27305669292599954,-0.19039622655595378,-0.19039622655595378,-0.19039622655595378,-0.19039622655595378,-0.18763961280719732,-0.06849773907223011,-0.06849773907223011,-0.06849773907223011,-0.06849773907223011,-0.28749673339931736,-0.9274047186932904,-0.7641339074871669,-0.36587314267456184,-0.30979775602088266,-0.11635826995119702,-0.17297274239645855,-0.08410299214314021,0.033486475993262044,0.06928470470858028,0.12887038424326924,0.07930261686637241,0.08272437395581211,0.06277718257266707,0.02820899957434686,0.11670389511795554,0.03981558297400678,-0.06743143358190096,-0.05857072940468555,-0.0827308141420321,-0.22605749867993463,-0.02674565115138495,332.5
1575561600,333.7,-0.21714672888725772,0.7818181818183847,-0.8575581395348691,-0.9385579937304005,-0.9385579937304005,-0.9385579937304005,-0.9385579937304005,-0.9385579937304005,-0.9385579937304005,-0.28245541269186536,-0.28245541269186536,-0.15382606034827462,-0.15382606034827462,-0.15382606034827462,-0.15382606034827462,-0.15382606034827462,-0.035672416680665675,-0.035672416680665675,-0.035672416680665675,-0.035672416680665675,-0.06768134715031915,-0.8921832884097108,-0.6991495393338261,-0.5209859519090057,-0.37614812654907614,-0.10234676814854315,-0.26610391369115816,-0.07715372239287388,-0.04779174351265769,0.0724053588303879,0.13711640699851801,0.07697685666261789,0.07032023464751158,0.0973067068280864,0.0235338557749305,0.10642220591509566,0.06370272344435901,-0.06611446845970936,-0.07103202184617263,-0.07156260037078033,-0.21388390695100723,-0.025985833033247554,333.7
1575565200,333.69,-0.1927082815032577,1,-0.8081395348837034,-0.9132720105124746,-0.9172413793103362,-0.9172413793103362,-0.9172413793103362,-0.9172413793103362,-0.9172413793103362,-0.5221503235441042,-0.26835338034014267,-0.1411384516639782,-0.1411384516639782,-0.1411384516639782,-0.1411384516639782,-0.1411384516639782,-0.02824478816412679,-0.024284039524409162,-0.024284039524409162,-0.024284039524409162,-0.024284039524409162,-0.34597156398103035,-0.5278377211912082,-0.6156733498123245,-0.3440150801131133,-0.18136315887042886,-0.27184510043985466,-0.060610486344392034,-0.03937944028684992,0.09684754231815651,0.12326395577918636,0.08364950143943028,0.0915015592612558,0.1169490708486065,0.04375755789421998,0.10429665628578766,0.10395955487356301,-0.04643788549903449,-0.07282599829879333,-0.0645281275008246,-0.15537862676687697,-0.025563719009089318,333.69
1575568800,333.0318,-0.16019859294289063,1,-0.5788692579504799,-0.7936634349030259,-0.8505579937303891,-0.8505579937303891,-0.8505579937303891,-0.8505579937303891,-0.8505579937303891,-0.6895477962221326,-0.22423890501869137,-0.10144862637980578,-0.10144862637980578,-0.10144862637980578,-0.10144862637980578,-0.10144862637980578,-0.04705214615114983,0.011341483838518407,0.011341483838518407,0.011341483838518407,0.011341483838518407,0.21985815602839787,-0.629459148446486,-0.7642707187843675,-0.31377949825058804,-0.16906118404757453,-0.23607776679377368,-0.03985466948430738,-0.06961855088362168,0.12660408233570952,0.11222950478567628,0.08604572305604741,0.09107723349399399,0.11999877384702562,0.038419141157094217,0.0796250197417323,0.12950281234050287,-0.01626146584736654,-0.07392092939166905,-0.051644209152642784,-0.10835074427631075,-0.024743822055854934,333.0318
1575572400,333.36,-0.11989340214807953,0.4294344688706446,-0.4853172205437316,-0.7841358337556774,-0.8931912225705176,-0.8931912225705176,-0.8931912225705176,-0.8931912225705176,-0.8931912225705176,-0.8931912225705176,-0.25244296972213687,-0.1268238437483986,-0.1268238437483986,-0.1268238437483986,-0.1268238437483986,-0.1268238437483986,-0.0936762042738496,-0.011435270473994619,-0.011435270473994619,-0.011435270473994619,-0.011435270473994619,0.37563855148148484,-0.6714275596685244,-0.7082159553307239,-0.30014218463374986,-0.20365470323070756,-0.12840568103220196,-0.06833651381319106,-0.06667274397470702,0.0805678037045583,0.0942285697605536,0.12367655415525625,0.09553189857708677,0.10562295826174473,0.06109711606172574,0.05558074343029862,0.13271689695921052,0.02234523621399309,-0.06543007936358025,-0.05433442789665932,-0.0731687939531982,-0.024827452614374287,333.36
1575576000,329.5,-0.07266262345899577,,,,,,,,,,-0.6000165906263251,-0.5394966836673933,-0.43953608132013977,-0.43953608132013977,-0.43953608132013977,-0.43953608132013977,-0.43620253164560907,-0.2921252721487587,-0.2921252721487587,-0.2921252721487587,-0.2921252721487587,0.14497069843409394,-0.6333412365973548,-0.6492918603381105,-0.3266562921770987,-0.27831101710135897,-0.10177984768663295,-0.1594558056518811,-0.07576478158090627,0.037118648842364044,0.07140682956262023,0.1292802680574936,0.0809027850934092,0.0841883827759331,0.06453938397781389,0.030599220810373806,0.11723083149914193,0.04159561951086421,-0.06420114928254594,-0.05554850241146836,-0.07947922954508702,-0.02884006425195806,329.5
1575579600,329.53,-0.019904122808100055,,,,,,,,,,-0.8905018664455001,-0.8905018664455001,-0.7008858936181769,-0.7008858936181769,-0.7008858936181769,-0.7008858936181769,-0.7008858936181769,-0.526712443476858,-0.526712443476858,-0.526712443476858,-0.526712443476858,-0.5834178055856057,-0.7048707563773334,-0.6602194029324238,-0.5333347160862602,-0.41191514515438854,-0.1704670880374618,-0.30239586789745343,-0.12509889469660318,-0.09583414978250249,0.02409697494006724,0.08851944230959052,0.03464069716110885,0.029742882124107473,0.05746063443218041,-0.009293848969288088,0.07218433557067372,0.033819801511939085,-0.08720614129161275,-0.09149592295139675,-0.09139214897688619,-0.03216425346889665,329.53
1575583200,330.43,0.03654386335711024,,,,,,,,,,,,-0.919560560941622,-0.919560560941622,-0.919560560941622,-0.919560560941622,-0.919560560941622,-0.72965702757235,-0.722994473287619,-0.722994473287619,-0.722994473287619,-0.8392873500045596,-0.7432955844922133,-0.6789396498089028,-0.6795379926486896,-0.4631108272117592,-0.3211710089635963,-0.36563486476052365,-0.16769118369506997,-0.1432240840856075,-0.005376370974606637,0.026187853214985735,-0.003345737745973576,0.0054016726120285075,0.03345290798349976,-0.027782364367338497,0.03448065525104971,0.03725368735145684,-0.09534022942560949,-0.11866026873504709,-0.10943198891479189,-0.03492266236128622,330.43
1575586800,330.4,0.09449573418066848,-0.8305371970852353,-0.8357933915962668,-0.8833441348023297,-0.9155801519557251,-0.9300155520995317,-0.9300155520995317,-0.9300155520995317,-0.9300155520995317,-0.9300155520995317,-0.9300155520995317,-0.9300155520995317,-0.8523908679071155,-0.8523908679071155,-0.8523908679071155,-0.8523908679071155,-0.8523908679071155,-0.7609081234480866,-0.6627030648133229,-0.6627030648133229,-0.6627030648133229,-0.9074615438156752,-0.7842772559595579,-0.7877682871241896,-0.816518304994346,-0.49166310389055723,-0.36287154940900135,-0.37903207878532386,-0.19223833886516006,-0.2104481911923709,-0.019837456074211612,-0.020364386760441833,-0.033470758223261066,-0.027075663611140444,0.005163551356421436,-0.060402391734742045,-0.01662888403220686,0.03335694268090572,-0.08910018054842195,-0.13836273233101248,-0.11640983636780888,-0.0336701578213963,330.4
1575590400,331.54,0.15151592950746817,-0.0951211169501538,-0.4690652994946011,-0.5550458715596219,-0.6704789944513623,-0.7737169517884879,-0.7737169517884879,-0.7737169517884879,-0.7737169517884879,-0.7737169517884879,-0.7737169517884879,-0.7737169517884879,-0.7023785534633867,-0.7023785534633867,-0.7023785534633867,-0.7023785534633867,-0.7023785534633867,-0.6522998913437659,-0.5280522525540634,-0.5280522525540634,-0.5280522525540634,-0.8482523731642717,-0.6899791538212907,-0.7745800055081113,-0.7606663803773924,-0.46680817029654487,-0.38052630604956217,-0.29809457944817264,-0.21205662300216854,-0.20122023783608833,-0.060610254281168174,-0.033933435439354565,0.0010856724204031387,-0.018789851846111927,-0.005592896137272763,-0.03761077333607277,-0.03722067184179012,0.03943976297663676,-0.05294577396194344,-0.12778055318303827,-0.11633633380562014,-0.0312877293751302,331.54
1575594000,330.75,0.20503280406819613,1,-0.4106807276177111,-0.4121929026387421,-0.612012012012001,-0.7488335925349849,-0.7488335925349849,-0.7488335925349849,-0.7488335925349849,-0.7488335925349849,-0.7488335925349849,-0.7488335925349849,-0.7488335925349849,-0.6784959959400039,-0.6784959959400039,-0.6784959959400039,-0.6784959959400039,-0.6746090841400331,-0.5066153073187556,-0.5066153073187556,-0.5066153073187556,-0.5699020086019544,-0.474586258133916,-0.5927020015527529,-0.6134961148355946,-0.4076300873809353,-0.36881072303416007,-0.22635379629338703,-0.24832158925817405,-0.17030849237748213,-0.06896587351607697,-0.027455126248018158,0.030007775013555005,-0.00808364960613217,-0.002547890542630049,-0.013061296801480271,-0.039921129733264116,0.04296877495862228,-0.019018631856928758,-0.10969490191281994,-0.10082140171670173,-0.030644959151394757,330.75
1575597600,330.37,0.25248513011626983,0.9814241486068287,-0.4161542812311637,-0.4161542812311637,-0.6156156156156012,-0.7511664074649984,-0.7511664074649984,-0.7511664074649984,-0.7511664074649984,-0.7511664074649984,-0.7511664074649984,-0.7511664074649984,-0.7511664074649984,-0.6807349857078187,-0.6807349857078187,-0.6807349857078187,-0.6807349857078187,-0.6807349857078187,-0.5086250209345635,-0.5086250209345635,-0.5086250209345635,-0.33138752613384104,-0.42512805845183554,-0.5158796664850871,-0.5410998965191391,-0.48277256048261785,-0.39374492055040466,-0.20151948487705396,-0.307088672063478,-0.15353968915348337,-0.12681762674207375,-0.015227914943513499,0.045586439415258084,-0.0011120636666634987,-0.004516658615237645,0.022483479530251982,-0.036248767888361066,0.040977308815237645,0.007402194379657834,-0.10293465673670288,-0.10665205404925393,-0.0303466891987165,330.37
1575601200,332.84,0.2915096583024024,1,-0.17896695798136486,-0.17896695798136486,-0.4594594594594661,-0.639855942376955,-0.6500777604976713,-0.6500777604976713,-0.6500777604976713,-0.6500777604976713,-0.6500777604976713,-0.6500777604976713,-0.6500777604976713,-0.5837120957691028,-0.5837120957691028,-0.5837120957691028,-0.5837120957691028,-0.5837120957691028,-0.42703429724282116,-0.4215374309161496,-0.4215374309161496,0.043618739903083625,-0.47307620145271356,-0.45733139207212137,-0.49405578795945015,-0.5577977459640502,-0.3893238233246157,-0.2734216402760882,-0.32271944922547335,-0.14892481448961403,-0.12748096694585342,-0.0018568033273977935,0.02735069632298659,-0.0004046731657243452,0.007753078369699518,0.03404537374588856,-0.02390514438707725,0.03493598825377453,0.03755749441922851,-0.08951999193434934,-0.11206196645761379,-0.028716743631532392,332.84
1575604800,332.12,0.3201613328176336,1,0.10527405901072351,0.07099199036655235,-0.23914452365520777,-0.4493949910890168,-0.54354587869362,-0.54354587869362,-0.54354587869362,-0.54354587869362,-0.54354587869362,-0.54354587869362,-0.54354587869362,-0.48146489637212697,-0.48146489637212697,-0.48146489637212697,-0.48146489637212697,-0.48146489637212697,-0.4083008158922026,-0.32976050912749444,-0.32976050912749444,0.9868421052631697,-0.3693875517017986,-0.3218122265741269,-0.4607251976268608,-0.5884701993366553,-0.3345790734303279,-0.23557588894221415,-0.2726359592481038,-0.11542923102418468,-0.13559631090510182,0.03371457636292563,0.029048000206555624,0.01300758917555167,0.018388281846135834,0.046845232885327714,-0.0187218190800279,0.020747023537245557,0.06718683620416543,-0.05530725525891067,-0.10487694090867095,-0.027003902725726784,332.12
1575608400,333,0.3371378910068188,1,1,0.5508401904796647,0.29969418960245964,-0.037481598912928016,-0.339035769828926,-0.339035769828926,-0.339035769828926,-0.339035769828926,-0.339035769828926,-0.339035769828926,-0.339035769828926,-0.2851801267268549,-0.2851801267268549,-0.2851801267268549,-0.2851801267268549,-0.2851801267268549,-0.2473741398044581,-0.1535756154748359,-0.1535756154748359,0.9880715705765517,-0.30143619981292513,-0.2374876699403763,-0.42501853049251026,-0.520986604758632,-0.3006385162444729,-0.23788013162148391,-0.18121178834174434,-0.12507276699001568,-0.1203090298723527,0.0028891435615368,0.02178635068870194,0.051195531380357595,0.03040157272288546,0.04122091073766132,0.007523585565908375,0.0055575278788759785,0.07620753106091982,-0.016119367715697774,-0.09132408227741773,-0.024015536193833068,333
1575640800,334,0.34196517875238897,1,1,0.7624842635333515,0.7579617834394947,0.16036036036035584,-0.24883359253499493,-0.24883359253499493,-0.24883359253499493,-0.24883359253499493,-0.24883359253499493,-0.24883359253499493,-0.24883359253499493,-0.24883359253499493,-0.19860585570460787,-0.19860585570460787,-0.19860585570460787,-0.19860585570460787,-0.1958302308265496,-0.07586668899685933,-0.07586668899685933,0.9893805309734609,-0.11061527072537447,-0.08559227976447292,-0.2588370633758582,-0.35954640285349204,-0.23715107689915527,-0.21299665377993393,-0.10477950286374094,-0.145708852289671,-0.08451762758823544,0.003009162297358259,0.034036322535893504,0.0836994194460261,0.0457868455061905,0.04949152794181422,0.03564604040858632,0.008190130148607366,0.08383184112146091,0.021058147836816143,-0.06990578417502846,-0.02255909650492192,334
1575644400,335.01,0.33509544625593435,1,1,1,1,0.5075075075075108,-0.024105754276825042,-0.024105754276825042,-0.024105754276825042,-0.024105754276825042,-0.024105754276825042,-0.024105754276825042,-0.024105754276825042,-0.024105754276825042,0.017083491928417516,0.017083491928417516,0.017083491928417516,0.017083491928417516,0.017083491928417516,0.11773572265949106,0.11773572265949106,0.9907550077041685,0.1998662687749886,-0.00502889327773659,-0.1336793883581633,-0.24130319405577993,-0.2706323924790862,-0.21152067751513481,-0.06471050007426216,-0.1798137190312462,-0.05654985790706102,-0.03609137862237044,0.0543538499577898,0.1063281161808245,0.05995909120232401,0.05510674277611849,0.07765433854657156,0.0184103616303406,0.08787466561977308,0.052968580985797376,-0.05757599188687723,-0.019325699843312276,335.01
1575648000,335.15,0.3178840155607645,1,1,1,1,0.7657657657657564,0.1764705882352886,0.14307931570761467,0.14307931570761467,0.14307931570761467,0.14307931570761467,0.14307931570761467,0.14307931570761467,0.14307931570761467,0.17754442528861514,0.17754442528861514,0.17754442528861514,0.17754442528861514,0.17754442528861514,0.25891055817078423,0.2617651984591878,1,0.6190476190476191,0.09434117724606539,0.05912763989751557,-0.07757530946645486,-0.24197954882522676,-0.1388363967327204,-0.06320666106399286,-0.14185517318030538,-0.013029793952154756,-0.00018475070127077498,0.09621062064748465,0.11639027427758597,0.08604817958651934,0.09212843048804698,0.1122002886782012,0.05371235473341196,0.10248755027055001,0.10228033645840706,-0.02469117732222903,-0.01686911896510262,335.15
1575651600,335.3,0.2924417359972722,1,1,1,1,1,0.500797298564841,0.24416796267495489,0.24416796267495489,0.24416796267495489,0.24416796267495489,0.24416796267495489,0.24416796267495489,0.24416796267495489,0.2745673152273438,0.2745673152273438,0.2745673152273438,0.2745673152273438,0.2745673152273438,0.3103937566512669,0.3488527884776129,1,0.9959349593495972,0.1626443611542796,0.16556051996124999,-0.03434105243878949,-0.23822082335342454,-0.07831384272472453,-0.02032464781997556,-0.08379449400345951,0.026434047052598775,0.0037250734610423386,0.13646845900107518,0.12506107633960162,0.10427721433032477,0.10786879151205109,0.12951949127607287,0.06455764986110157,0.09605872701828266,0.13577495166598497,0.013965766785010825,-0.015294039046801778,335.3
