t,delta-1,Stochastic (0)-1,Stochastic (1)-1,Stochastic (2)-1,Stochastic (3)-1,Stochastic (4)-1,Stochastic (5)-1,Stochastic (6)-1,Stochastic (7)-1,Stochastic (8)-1,Stochastic (9)-1,Stochastic (10)-1,Stochastic (11)-1,Stochastic (12)-1,Stochastic (13)-1,Stochastic (14)-1,Stochastic (15)-1,Stochastic (16)-1,Stochastic (17)-1,Stochastic (18)-1,Stochastic (19)-1,RSI (0)-1,RSI (1)-1,RSI (2)-1,RSI (3)-1,RSI (4)-1,RSI (5)-1,RSI (6)-1,RSI (7)-1,RSI (8)-1,RSI (9)-1,RSI (10)-1,RSI (11)-1,RSI (12)-1,RSI (13)-1,RSI (14)-1,RSI (15)-1,RSI (16)-1,RSI (17)-1,RSI (18)-1,RSI (19)-1,SMA (0)-1,SMA (1)-1,SMA (2)-1,SMA (3)-1,SMA (4)-1,SMA (5)-1,SMA (6)-1,SMA (7)-1,SMA (8)-1,SMA (9)-1,SMA (10)-1,SMA (11)-1,SMA (12)-1,SMA (13)-1,SMA (14)-1,SMA (15)-1,SMA (16)-1,SMA (17)-1,SMA (18)-1,SMA (19)-1,month,day,DoW,hour,o
1562688000,0.04644976766152098,1,1,1,0.023136246786611414,0.023136246786611414,-0.05350772889419575,-0.22868217054265083,,,,,,,,,,,,,,0.6824512534818918,-0.10650887573965051,-0.05562130177515323,-0.27272727272727626,-0.22085048010974018,-0.28811659192825456,-0.3852855759922562,,,,,,,,,,,,,,0.00985856269113104,0.004132262996941854,-0.000990061162079458,,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.5,43.66
1562691600,0.04409310818864043,1,1,1,0.2605042016806507,0.15681233933159744,0.14213197969541058,-0.0853658536585542,,,,,,,,,,,,,,0.904306220095697,0.08743169398906248,0.13924050632911156,-0.2280701754386023,-0.1672131147541035,-0.2675124103695602,-0.3031458531935195,0.8777934366821016,,,,,,,,,,,,,0.011036929650541361,0.006733557149397117,0.0014929548807161115,,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.5416666666666666,43.68
1562695200,0.039951640849707815,0.9205298013244894,0.9466666666666572,0.9466666666666572,0.704280155641978,0.1259640102827495,0.1259640102827495,-0.0331125827814831,,,,,,,,,,,,,,1,0.29682997118154786,0.12922002328288507,-0.23066104078763006,-0.12316528398213933,-0.2144816236972079,-0.2709497206703938,0.8780062973135927,,,,,,,,,,,,,0.009412213740457724,0.00680534351145028,0.0014809160305342087,,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.5833333333333334,43.66
1562698800,0.03440805095296895,0.7297297297297407,0.9111111111111145,0.9111111111111145,0.9111111111111145,0.1053984575835285,0.1053984575835285,-0.026047565118937133,-0.21675774134791803,,,,,,,,,,,,,0.9441860465116181,0.517706576728487,0.09813084112149162,-0.20145985401460598,-0.12706480304956191,-0.1964085297418683,-0.2585227272727312,0.8772517243688471,,,,,,,,,,,,,0.007731368356749958,0.006662339645693305,0.0015030034616167573,-0.0034247098350643802,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.625,43.62
1562702400,0.027906354976167336,1,1,1,1,0.3727506426734897,0.3727506426734897,0.2095130237825218,0.03288201160539428,,,,,,,,,,,,,0.8757763975155322,0.6697588126159502,0.07728337236534011,-0.07130730050934564,-0.13650793650794302,-0.1521610420367112,-0.23310479921645855,-0.40320121951219534,,,,,,,,,,,,,0.009841801034377562,0.01023919987830842,0.005566119054862436,0.0010800121691509007,,,,,,,,,,,,,,,,,0.5,0.2903225806451613,0.2857142857142857,0.6666666666666666,44.2
1562763600,0.020926766358392968,1,1,1,1,0.7943444730076801,0.7943444730076801,0.6599286563614399,0.3527131782945505,,,,,,,,,,,,,0.8529411764705919,0.75594294770206,0.16877637130801038,0.16562220232765612,-0.08682452944748731,-0.05202312138728804,-0.13715953307393747,-0.24123182207015037,,,,,,,,,,,,,0.013416477702191874,0.015578231292516797,0.011672965482489195,0.007588813303098788,,,,,,,,,,,,,,,,,0.5,0.3225806451612903,0.42857142857142855,0.375,44.48
1562767200,0.013950642382397405,1,1,1,1,1,1,1,0.7398373983739517,,,,,,,,,,,,,0.882352941176475,0.8944591029023783,0.33955223880596463,0.3482216708023145,-0.014164305949014966,0.02412868632707177,-0.08592661402694801,-0.1378178835110786,0.8778448676265673,,,,,,,,,,,,0.01605680366669156,0.020450447065895053,0.01727277281037885,0.013644901946051249,,,,,,,,,,,,,,,,,0.5,0.3225806451612903,0.42857142857142855,0.4166666666666667,44.41
1562770800,0.0074157756191581825,0.7089201877934264,0.8248587570621464,0.8551401869158874,0.8551401869158874,0.8551401869158874,0.8551401869158874,0.8551401869158874,0.7527593818984171,,,,,,,,,,,,,0.9103139013452946,0.9553571428571446,0.5368421052631529,0.39616858237547725,0.041755888650955475,0.1058122205663099,0.006610841780512189,-0.06784888203547212,0.8784818481848182,,,,,,,,,,,,0.01089019430637143,0.017335065521915733,0.014782597780790304,0.011520936888085292,,,,,,,,,,,,,,,,,0.5,0.3225806451612903,0.42857142857142855,0.4583333333333333,43.89
1562774400,0.0016719114468415341,-0.09937888198756761,0.36101083032491066,0.5864485981308412,0.5864485981308412,0.5864485981308412,0.5864485981308412,0.5864485981308412,0.5379388448470726,0.23679417122037982,,,,,,,,,,,,0.7177419354838801,0.8228941684665236,0.6088154269972421,0.3254437869822471,0.04287245444801058,0.07536231884057343,0.0026338893766399973,-0.07285276073620206,0.8746459390027008,,,,,,,,,,,,0.004580008320411478,0.01246548920237502,0.010454723094184727,0.007436367762187361,,,,,,,,,,,,,,,,,0.5,0.3225806451612903,0.42857142857142855,0.5,43.905
1562778000,-0.0030489247692102595,,-0.18340611353712144,0.3668224299065388,0.3668224299065388,0.3668224299065388,0.3668224299065388,0.3668224299065388,0.32502831257074405,0.13152804642164306,,,,,,,,,,,,0.41293532338308436,0.5740540540540551,0.5341506129597173,0.21619766643788574,0.0926445816956698,0.015610651974282241,-0.003490401396164744,-0.08582230623819098,-0.2506972420204552,,,,,,,,,,,,-0.000045545982464690614,0.008541769461418661,0.007040649789350064,0.004114320415986491,,,,,,,,,,,,,,,,,0.5,0.3225806451612903,0.42857142857142855,0.5416666666666666,43.94
